CustomerID,InvoiceDate
13048,4/27/2021
16686,4/27/2021
18094,4/27/2021
12383,4/27/2021
17367,4/27/2021
15246,4/27/2021
13742,4/27/2021
17389,4/27/2021
14156,4/29/2021
18213,4/29/2021
17920,4/29/2021
13854,4/29/2021
15985,4/29/2021
13089,4/29/2021
12681,4/29/2021
16193,4/29/2021
15172,4/29/2021
16085,4/29/2021
14524,4/29/2021
12748,4/29/2021
12997,4/29/2021
15745,4/29/2021
12878,4/29/2021
17582,4/29/2021
13951,4/29/2021
15555,4/29/2021
13474,4/29/2021
13018,4/29/2021
14227,4/30/2021
15491,4/30/2021
17841,4/30/2021
17284,4/30/2021
16746,4/30/2021
15265,4/30/2021
12407,4/30/2021
13871,4/30/2021
16033,4/30/2021
NA,4/30/2021
18116,4/30/2021
16458,4/30/2021
16550,4/30/2021
18009,4/30/2021
16700,4/30/2021
15769,4/30/2021
17338,4/30/2021
15625,4/30/2021
16729,4/30/2021
17054,4/30/2021
15311,4/30/2021
18069,4/30/2021
16928,4/30/2021
14631,4/30/2021
14502,4/30/2021
14352,5/1/2021
16628,5/1/2021
14672,5/1/2021
12476,5/1/2021
14606,5/1/2021
NA,5/1/2021
13266,5/1/2021
16919,5/1/2021
14502,5/1/2021
12585,5/1/2021
14201,5/1/2021
13184,5/1/2021
16633,5/1/2021
14298,5/1/2021
17449,5/1/2021
14415,5/1/2021
14152,5/1/2021
15436,5/1/2021
15078,5/2/2021
17719,5/2/2021
17450,5/2/2021
15159,5/2/2021
NA,5/2/2021
17548,5/2/2021
16103,5/2/2021
15039,5/2/2021
17567,5/2/2021
15805,5/2/2021
16558,5/2/2021
13485,5/2/2021
17211,5/2/2021
17115,5/2/2021
17402,5/2/2021
16676,5/2/2021
17946,5/2/2021
17530,5/2/2021
17841,5/3/2021
15034,5/3/2021
14759,5/3/2021
14711,5/3/2021
13505,5/3/2021
16553,5/3/2021
14298,5/3/2021
12354,5/3/2021
17061,5/3/2021
13263,5/3/2021
17718,5/3/2021
17630,5/3/2021
13748,5/3/2021
12664,5/3/2021
16146,5/3/2021
17109,5/3/2021
12708,5/3/2021
NA,5/3/2021
14189,5/3/2021
17179,5/3/2021
18283,5/3/2021
14961,5/3/2021
14031,5/3/2021
14512,5/3/2021
15810,5/3/2021
14562,5/3/2021
NA,5/8/2021
13209,5/8/2021
16442,5/8/2021
14640,5/8/2021
15581,5/8/2021
17613,5/8/2021
18144,5/8/2021
13230,5/8/2021
16823,5/8/2021
18183,5/8/2021
15145,5/8/2021
18220,5/9/2021
17954,5/9/2021
15640,5/9/2021
17841,5/9/2021
12621,5/9/2021
16965,5/9/2021
14235,5/9/2021
13285,5/9/2021
13637,5/9/2021
16755,5/9/2021
15005,5/9/2021
14298,5/9/2021
13468,5/9/2021
16145,5/9/2021
17725,5/9/2021
NA,5/9/2021
14298,5/10/2021
16814,5/10/2021
12437,5/10/2021
15514,5/10/2021
13229,5/10/2021
17720,5/10/2021
17874,5/10/2021
17160,5/10/2021
15508,5/10/2021
15622,5/10/2021
NA,5/10/2021
15311,5/10/2021
18272,5/10/2021
14800,5/13/2021
15708,5/13/2021
14304,5/13/2021
12524,5/13/2021
15376,5/13/2021
15407,5/13/2021
14655,5/13/2021
12598,5/15/2021
NA,5/15/2021
17841,5/15/2021
17422,5/15/2021
16609,5/15/2021
15696,5/15/2021
15048,5/15/2021
12643,5/15/2021
13089,5/15/2021
14911,5/15/2021
16746,5/15/2021
13668,5/15/2021
15582,5/15/2021
14711,5/15/2021
14245,5/16/2021
13268,5/16/2021
17511,5/16/2021
12569,5/16/2021
12645,5/16/2021
13524,5/16/2021
15128,5/16/2021
14173,5/16/2021
13731,5/16/2021
12836,5/16/2021
15027,5/16/2021
13037,5/16/2021
14336,5/16/2021
12540,5/16/2021
16422,5/17/2021
13762,5/17/2021
15838,5/17/2021
16949,5/17/2021
13883,5/17/2021
15061,5/17/2021
15023,5/17/2021
15841,5/17/2021
15005,5/17/2021
12868,5/17/2021
NA,5/17/2021
14099,5/17/2021
15491,5/17/2021
14713,5/17/2021
12451,5/17/2021
13969,5/17/2021
14776,5/17/2021
13081,5/18/2021
13952,5/18/2021
15235,5/18/2021
14796,5/18/2021
15062,5/18/2021
15874,5/18/2021
16729,5/18/2021
13475,5/18/2021
17800,5/18/2021
17516,5/18/2021
17604,5/18/2021
13741,5/18/2021
NA,5/18/2021
15552,5/18/2021
17364,5/18/2021
15194,5/18/2021
16621,5/20/2021
15796,5/20/2021
16807,5/20/2021
16121,5/20/2021
16928,5/20/2021
13642,5/20/2021
15059,5/20/2021
13561,5/20/2021
15704,5/20/2021
14040,5/20/2021
14684,5/20/2021
16007,5/20/2021
15421,5/20/2021
16232,5/20/2021
14224,5/20/2021
15092,5/20/2021
14507,5/20/2021
13911,5/20/2021
17410,5/20/2021
17323,5/20/2021
12700,5/20/2021
17231,5/20/2021
13003,5/21/2021
15673,5/21/2021
13004,5/21/2021
13394,5/21/2021
15932,5/21/2021
13971,5/21/2021
17634,5/21/2021
16839,5/21/2021
16729,5/21/2021
12355,5/21/2021
13752,5/21/2021
12867,5/21/2021
16503,5/21/2021
NA,5/21/2021
14541,5/21/2021
17315,5/22/2021
13320,5/22/2021
13098,5/22/2021
12843,5/22/2021
18242,5/22/2021
16696,5/22/2021
17581,5/22/2021
14680,5/22/2021
16306,5/22/2021
15311,5/22/2021
14505,5/22/2021
17700,5/22/2021
17841,5/22/2021
16525,5/22/2021
14078,5/22/2021
12592,5/22/2021
14591,5/22/2021
15756,5/22/2021
12712,5/22/2021
14534,5/22/2021
NA,5/22/2021
14051,5/22/2021
16710,5/22/2021
12749,5/22/2021
16320,5/22/2021
14462,5/22/2021
13098,5/23/2021
16837,5/23/2021
17428,5/23/2021
14573,5/23/2021
15615,5/23/2021
17677,5/23/2021
16644,5/23/2021
18118,5/23/2021
14056,5/23/2021
15296,5/23/2021
14277,5/23/2021
12748,5/23/2021
17664,5/23/2021
14649,5/23/2021
12731,5/23/2021
14748,5/23/2021
NA,5/23/2021
14646,5/24/2021
16244,5/24/2021
16033,5/24/2021
16116,5/24/2021
16745,5/24/2021
15489,5/24/2021
16743,5/24/2021
13477,5/24/2021
14021,5/24/2021
12590,5/24/2021
14853,5/24/2021
17658,5/24/2021
17315,5/24/2021
13601,5/24/2021
14390,5/24/2021
NA,5/24/2021
12757,5/24/2021
17337,5/24/2021
12471,5/25/2021
16422,5/25/2021
15251,5/25/2021
17886,5/25/2021
17238,5/25/2021
13018,5/25/2021
16871,5/25/2021
15529,5/25/2021
16180,5/25/2021
15382,5/25/2021
15907,5/25/2021
NA,5/25/2021
14226,5/25/2021
13089,5/25/2021
17841,5/25/2021
14194,5/25/2021
17400,5/25/2021
16206,5/27/2021
NA,5/27/2021
14689,5/27/2021
15440,5/27/2021
17107,5/27/2021
13232,5/27/2021
13183,5/27/2021
15033,5/27/2021
15164,5/27/2021
13752,5/27/2021
17758,5/27/2021
14911,5/27/2021
16877,5/27/2021
15813,5/28/2021
14156,5/28/2021
12674,5/28/2021
13777,5/28/2021
15358,5/28/2021
13408,5/28/2021
13018,5/28/2021
16293,5/28/2021
16642,5/28/2021
14952,5/28/2021
16729,5/28/2021
14911,5/28/2021
12871,5/28/2021
18118,5/28/2021
14038,5/28/2021
15044,5/28/2021
17288,5/28/2021
14888,5/28/2021
13456,5/28/2021
16710,5/28/2021
NA,5/28/2021
17841,5/28/2021
14952,5/29/2021
13871,5/29/2021
17519,5/29/2021
16316,5/29/2021
17147,5/29/2021
13488,5/29/2021
16218,5/29/2021
15093,5/29/2021
15730,5/29/2021
13310,5/29/2021
12949,5/29/2021
17220,5/29/2021
17515,5/29/2021
NA,5/29/2021
15005,5/29/2021
15570,5/29/2021
15123,5/29/2021
15855,5/29/2021
17511,5/29/2021
12415,5/29/2021
12474,5/29/2021
17702,5/29/2021
17287,5/30/2021
16422,5/30/2021
18260,5/30/2021
14282,5/30/2021
16684,5/30/2021
16818,5/30/2021
13572,5/30/2021
12679,5/30/2021
13993,5/30/2021
14407,5/30/2021
15811,5/30/2021
16814,5/30/2021
13719,5/30/2021
14009,5/30/2021
14565,5/30/2021
16389,5/30/2021
18097,5/30/2021
14911,5/30/2021
17389,5/30/2021
15311,5/30/2021
NA,5/30/2021
12481,5/31/2021
14895,5/31/2021
16647,5/31/2021
13627,5/31/2021
15630,5/31/2021
18145,5/31/2021
NA,5/31/2021
17865,5/31/2021
17871,5/31/2021
14442,5/31/2021
12957,5/31/2021
17346,5/31/2021
15189,5/31/2021
12620,5/31/2021
16782,5/31/2021
16813,5/31/2021
14505,5/31/2021
17841,5/31/2021
15862,5/31/2021
15394,5/31/2021
14733,5/31/2021
15791,5/31/2021
17560,5/31/2021
13658,5/31/2021
14911,5/31/2021
14292,5/31/2021
12951,5/31/2021
18109,5/31/2021
16146,6/1/2021
17416,6/1/2021
17926,6/1/2021
17381,6/1/2021
14112,6/1/2021
14334,6/1/2021
18055,6/1/2021
15601,6/1/2021
12935,6/1/2021
13308,6/1/2021
13243,6/1/2021
15410,6/1/2021
16497,6/1/2021
12415,6/1/2021
15095,6/1/2021
NA,6/1/2021
18287,6/3/2021
12916,6/3/2021
15281,6/3/2021
13555,6/3/2021
14546,6/3/2021
14878,6/3/2021
18125,6/3/2021
13527,6/3/2021
14837,6/3/2021
12567,6/3/2021
14769,6/3/2021
14647,6/3/2021
15555,6/3/2021
12705,6/3/2021
14711,6/3/2021
13668,6/3/2021
15724,6/3/2021
15292,6/3/2021
13758,6/3/2021
13339,6/4/2021
13988,6/4/2021
12360,6/4/2021
12583,6/4/2021
12708,6/4/2021
14911,6/4/2021
14049,6/4/2021
18283,6/4/2021
17841,6/4/2021
14573,6/4/2021
13078,6/4/2021
16033,6/4/2021
15311,6/4/2021
13223,6/4/2021
16422,6/4/2021
14903,6/4/2021
13831,6/4/2021
17686,6/4/2021
NA,6/4/2021
15434,6/4/2021
15734,6/4/2021
13737,6/4/2021
17920,6/4/2021
13523,6/5/2021
15132,6/5/2021
16992,6/5/2021
13267,6/5/2021
17659,6/5/2021
13842,6/5/2021
17365,6/5/2021
18202,6/5/2021
13771,6/5/2021
16919,6/5/2021
16327,6/5/2021
15819,6/5/2021
14163,6/5/2021
13213,6/5/2021
17375,6/5/2021
17389,6/5/2021
NA,6/5/2021
15042,6/5/2021
17841,6/5/2021
15194,6/6/2021
16091,6/6/2021
NA,6/6/2021
15804,6/6/2021
13317,6/6/2021
14593,6/6/2021
15039,6/6/2021
15882,6/6/2021
13268,6/6/2021
16763,6/6/2021
16133,6/6/2021
15311,6/6/2021
12562,6/6/2021
12779,6/6/2021
12924,6/6/2021
12839,6/6/2021
14985,6/6/2021
13599,6/6/2021
15203,6/6/2021
14009,6/6/2021
14415,6/6/2021
14085,6/6/2021
16448,6/6/2021
16678,6/7/2021
15658,6/7/2021
12654,6/7/2021
16837,6/7/2021
12987,6/7/2021
15005,6/7/2021
15852,6/7/2021
16609,6/7/2021
17550,6/7/2021
15622,6/7/2021
14646,6/7/2021
16092,6/7/2021
18232,6/7/2021
14056,6/7/2021
14740,6/7/2021
13911,6/7/2021
15172,6/8/2021
15249,6/8/2021
13488,6/8/2021
14194,6/8/2021
17345,6/8/2021
16275,6/8/2021
13018,6/8/2021
14338,6/8/2021
12876,6/8/2021
15311,6/8/2021
17841,6/8/2021
18242,6/8/2021
14447,6/8/2021
14227,6/8/2021
NA,6/8/2021
17961,6/8/2021
14031,6/8/2021
17819,6/10/2021
15046,6/10/2021
14823,6/10/2021
17051,6/10/2021
18109,6/10/2021
15547,6/10/2021
18232,6/12/2021
13549,6/12/2021
16656,6/12/2021
17450,6/12/2021
16814,6/12/2021
16801,6/12/2021
13900,6/12/2021
16483,6/12/2021
12540,6/12/2021
12682,6/12/2021
17454,6/12/2021
12790,6/12/2021
12594,6/12/2021
18231,6/12/2021
16023,6/12/2021
17841,6/12/2021
17725,6/12/2021
13571,6/12/2021
NA,6/12/2021
18204,6/12/2021
13505,6/12/2021
15124,6/13/2021
14646,6/13/2021
12473,6/13/2021
16422,6/13/2021
15240,6/13/2021
14606,6/13/2021
16813,6/13/2021
17191,6/13/2021
16818,6/13/2021
17472,6/13/2021
15192,6/13/2021
17757,6/13/2021
NA,6/13/2021
14298,6/14/2021
15078,6/14/2021
NA,6/14/2021
13334,6/14/2021
15918,6/14/2021
15311,6/14/2021
14389,6/14/2021
16729,6/14/2021
17652,6/14/2021
16928,6/14/2021
14453,6/14/2021
13437,6/14/2021
12517,6/14/2021
16529,6/14/2021
14088,6/14/2021
13294,6/15/2021
17994,6/15/2021
16230,6/15/2021
14500,6/15/2021
14408,6/15/2021
15498,6/15/2021
13458,6/15/2021
12455,6/15/2021
14700,6/15/2021
12359,6/15/2021
17722,6/15/2021
16942,6/15/2021
13695,6/15/2021
15812,6/15/2021
15508,6/15/2021
NA,6/15/2021
13435,6/15/2021
17690,6/17/2021
14891,6/17/2021
15796,6/17/2021
16923,6/17/2021
15453,6/17/2021
14512,6/17/2021
13668,6/17/2021
17735,6/17/2021
13610,6/17/2021
12662,6/17/2021
15704,6/17/2021
14159,6/17/2021
17841,6/17/2021
15005,6/17/2021
15298,6/17/2021
17050,6/17/2021
17589,6/17/2021
12727,6/17/2021
15349,6/17/2021
12417,6/17/2021
13983,6/17/2021
15687,6/18/2021
12802,6/18/2021
17690,6/18/2021
15073,6/18/2021
14215,6/18/2021
16298,6/18/2021
15805,6/18/2021
12535,6/18/2021
15150,6/18/2021
16520,6/18/2021
12957,6/18/2021
14623,6/18/2021
14156,6/18/2021
17673,6/18/2021
12843,6/18/2021
16168,6/18/2021
15379,6/18/2021
14713,6/18/2021
NA,6/18/2021
12540,6/18/2021
16825,6/19/2021
12380,6/19/2021
12868,6/19/2021
18072,6/19/2021
14606,6/19/2021
16422,6/19/2021
13089,6/19/2021
15073,6/19/2021
15969,6/19/2021
14525,6/19/2021
14583,6/19/2021
17015,6/19/2021
14180,6/19/2021
13266,6/19/2021
13050,6/19/2021
14375,6/19/2021
15311,6/19/2021
17124,6/19/2021
16841,6/19/2021
15640,6/19/2021
14958,6/19/2021
16098,6/19/2021
NA,6/19/2021
17828,6/20/2021
14217,6/20/2021
15743,6/20/2021
17238,6/20/2021
14911,6/20/2021
16626,6/20/2021
18221,6/20/2021
18092,6/20/2021
13571,6/20/2021
14622,6/20/2021
17954,6/20/2021
14367,6/20/2021
14078,6/20/2021
17841,6/20/2021
13985,6/20/2021
13777,6/20/2021
12748,6/20/2021
15974,6/20/2021
16358,6/20/2021
NA,6/20/2021
15238,6/20/2021
13115,6/20/2021
16011,6/20/2021
13466,6/20/2021
14056,6/20/2021
13004,6/21/2021
16722,6/21/2021
15855,6/21/2021
12947,6/21/2021
14911,6/21/2021
12406,6/21/2021
15407,6/21/2021
13134,6/21/2021
16592,6/21/2021
14241,6/21/2021
15296,6/21/2021
15615,6/21/2021
14501,6/21/2021
14132,6/21/2021
16745,6/21/2021
18065,6/21/2021
12347,6/21/2021
15827,6/21/2021
17372,6/21/2021
14913,6/21/2021
17522,6/21/2021
12839,6/21/2021
17402,6/21/2021
12778,6/21/2021
NA,6/21/2021
15867,6/21/2021
17841,6/21/2021
16113,6/21/2021
17576,6/21/2021
13969,6/21/2021
15679,6/22/2021
15628,6/22/2021
17115,6/22/2021
17088,6/22/2021
15114,6/22/2021
17064,6/22/2021
14573,6/22/2021
17797,6/22/2021
16370,6/22/2021
13533,6/22/2021
16005,6/22/2021
12409,6/22/2021
15527,6/22/2021
14178,6/22/2021
NA,6/22/2021
14077,6/22/2021
14401,6/22/2021
14415,6/22/2021
15098,6/22/2021
14276,6/24/2021
13798,6/24/2021
14450,6/24/2021
12516,6/24/2021
15291,6/24/2021
16633,6/24/2021
17265,6/24/2021
16007,6/24/2021
18109,6/24/2021
17242,6/24/2021
14823,6/24/2021
16938,6/24/2021
17422,6/24/2021
16794,6/24/2021
17802,6/24/2021
18069,6/24/2021
13468,6/25/2021
16700,6/25/2021
13761,6/25/2021
13517,6/25/2021
13936,6/25/2021
12567,6/25/2021
12708,6/25/2021
14911,6/25/2021
14688,6/25/2021
NA,6/25/2021
12481,6/25/2021
14573,6/25/2021
13269,6/25/2021
15491,6/25/2021
15625,6/25/2021
17795,6/25/2021
17725,6/25/2021
15311,6/25/2021
12472,6/25/2021
15069,6/25/2021
14841,6/25/2021
16987,6/25/2021
17236,6/25/2021
17841,6/25/2021
13971,6/26/2021
15358,6/26/2021
17428,6/26/2021
17675,6/26/2021
15719,6/26/2021
18283,6/26/2021
15039,6/26/2021
16919,6/26/2021
13476,6/26/2021
17346,6/26/2021
15251,6/26/2021
17243,6/26/2021
14426,6/26/2021
16712,6/26/2021
16774,6/26/2021
14524,6/26/2021
14461,6/26/2021
15129,6/26/2021
15656,6/26/2021
17043,6/26/2021
13720,6/26/2021
15912,6/26/2021
NA,6/26/2021
17179,6/26/2021
14997,6/26/2021
NA,6/27/2021
15134,6/27/2021
12809,6/27/2021
17511,6/27/2021
13343,6/27/2021
17581,6/27/2021
16904,6/27/2021
12843,6/27/2021
12748,6/27/2021
12877,6/27/2021
15036,6/27/2021
16898,6/27/2021
12415,6/27/2021
16324,6/27/2021
14156,6/27/2021
17716,6/27/2021
14911,6/28/2021
16145,6/28/2021
17193,6/28/2021
14282,6/28/2021
12484,6/28/2021
14289,6/28/2021
15044,6/28/2021
13246,6/28/2021
16225,6/28/2021
13627,6/28/2021
14243,6/28/2021
16843,6/28/2021
17368,6/28/2021
13263,6/28/2021
13098,6/28/2021
12562,6/28/2021
NA,6/28/2021
14849,6/28/2021
17416,6/28/2021
15669,6/28/2021
16558,6/28/2021
17841,6/28/2021
17306,6/29/2021
13090,6/29/2021
17139,6/29/2021
12408,6/29/2021
15555,6/29/2021
NA,6/29/2021
13735,6/29/2021
17426,6/29/2021
14776,6/29/2021
16869,6/29/2021
14936,6/29/2021
15311,6/29/2021
15356,6/29/2021
12731,6/29/2021
16923,7/1/2021
14646,7/1/2021
16805,7/1/2021
13097,7/1/2021
14162,7/1/2021
17769,7/1/2021
14004,7/1/2021
15544,7/1/2021
16931,7/1/2021
13089,7/1/2021
13632,7/1/2021
18109,7/1/2021
17562,7/1/2021
16326,7/1/2021
15334,7/1/2021
12421,7/1/2021
13047,7/1/2021
16744,7/1/2021
17299,7/1/2021
12837,7/1/2021
15076,7/2/2021
NA,7/2/2021
15291,7/2/2021
14194,7/2/2021
14646,7/2/2021
14291,7/2/2021
16717,7/2/2021
15921,7/2/2021
15016,7/2/2021
12429,7/2/2021
14808,7/2/2021
15301,7/2/2021
13815,7/2/2021
12904,7/2/2021
15825,7/2/2021
12432,7/2/2021
14796,7/2/2021
13717,7/2/2021
16839,7/2/2021
17159,7/3/2021
15329,7/3/2021
12474,7/3/2021
15998,7/3/2021
12830,7/3/2021
14606,7/3/2021
16526,7/3/2021
15039,7/3/2021
17695,7/3/2021
12930,7/3/2021
14543,7/3/2021
17757,7/3/2021
12444,7/3/2021
14175,7/3/2021
15311,7/3/2021
13178,7/3/2021
17420,7/3/2021
17841,7/3/2021
NA,7/3/2021
12674,7/4/2021
16422,7/4/2021
15750,7/4/2021
14527,7/4/2021
16841,7/4/2021
14733,7/4/2021
17585,7/4/2021
14156,7/4/2021
14214,7/4/2021
15810,7/4/2021
17669,7/4/2021
14643,7/4/2021
15601,7/4/2021
14640,7/4/2021
15041,7/4/2021
14088,7/4/2021
12379,7/4/2021
16287,7/5/2021
12919,7/5/2021
16187,7/5/2021
14854,7/5/2021
13319,7/5/2021
12720,7/5/2021
13268,7/5/2021
14159,7/5/2021
16940,7/5/2021
14401,7/5/2021
17799,7/5/2021
14656,7/5/2021
17652,7/5/2021
14534,7/5/2021
13929,7/5/2021
NA,7/5/2021
15530,7/5/2021
17848,7/5/2021
14584,7/5/2021
15023,7/5/2021
18283,7/5/2021
13969,7/5/2021
13709,7/6/2021
16915,7/6/2021
14541,7/6/2021
17979,7/6/2021
15128,7/6/2021
16419,7/6/2021
14180,7/6/2021
15850,7/6/2021
15665,7/6/2021
NA,7/6/2021
14156,7/6/2021
17858,7/6/2021
17402,7/8/2021
14837,7/8/2021
16728,7/8/2021
13505,7/8/2021
15532,7/8/2021
18044,7/8/2021
17593,7/8/2021
17768,7/8/2021
13668,7/8/2021
14911,7/9/2021
16003,7/9/2021
NA,7/9/2021
15834,7/9/2021
16422,7/9/2021
15996,7/9/2021
14583,7/9/2021
16033,7/9/2021
14298,7/9/2021
14104,7/9/2021
17110,7/9/2021
18193,7/9/2021
17841,7/9/2021
16242,7/9/2021
12867,7/9/2021
15304,7/10/2021
14646,7/10/2021
12747,7/10/2021
13895,7/10/2021
13656,7/10/2021
15065,7/10/2021
NA,7/10/2021
15146,7/10/2021
12748,7/10/2021
16928,7/10/2021
13614,7/10/2021
17965,7/10/2021
16550,7/10/2021
14329,7/10/2021
17750,7/10/2021
16200,7/10/2021
13418,7/10/2021
18075,7/11/2021
17389,7/11/2021
16525,7/11/2021
14883,7/11/2021
NA,7/11/2021
13461,7/11/2021
16059,7/11/2021
17702,7/11/2021
14577,7/11/2021
17730,7/11/2021
17799,7/11/2021
14606,7/11/2021
15208,7/11/2021
15334,7/11/2021
15271,7/12/2021
NA,7/12/2021
13871,7/12/2021
17949,7/12/2021
16717,7/12/2021
13988,7/12/2021
12424,7/12/2021
15005,7/12/2021
16556,7/12/2021
17706,7/12/2021
15578,7/12/2021
17954,7/12/2021
17841,7/12/2021
14057,7/12/2021
14191,7/12/2021
17017,7/12/2021
12524,7/12/2021
15584,7/12/2021
13745,7/12/2021
12395,7/12/2021
12569,7/12/2021
12626,7/12/2021
17865,7/13/2021
17667,7/13/2021
13534,7/13/2021
17800,7/13/2021
NA,7/13/2021
17706,7/13/2021
12598,7/13/2021
16746,7/13/2021
12494,7/13/2021
17920,7/13/2021
12748,7/13/2021
17338,7/13/2021
16589,7/13/2021
13285,7/13/2021
16009,7/15/2021
16931,7/15/2021
13148,7/15/2021
16918,7/15/2021
13833,7/15/2021
17105,7/15/2021
NA,7/16/2021
17160,7/16/2021
17975,7/16/2021
13373,7/16/2021
13901,7/16/2021
13266,7/16/2021
12557,7/16/2021
17464,7/16/2021
17841,7/16/2021
12705,7/16/2021
18265,7/16/2021
14056,7/16/2021
16861,7/16/2021
17581,7/16/2021
15555,7/16/2021
15646,7/17/2021
15078,7/17/2021
16782,7/17/2021
14235,7/17/2021
16729,7/17/2021
13085,7/17/2021
14099,7/17/2021
18198,7/17/2021
12428,7/17/2021
15549,7/17/2021
17049,7/17/2021
14051,7/17/2021
18203,7/17/2021
16338,7/17/2021
12839,7/17/2021
17511,7/17/2021
NA,7/17/2021
13694,7/17/2021
12407,7/18/2021
17220,7/18/2021
13253,7/18/2021
17841,7/18/2021
13468,7/18/2021
17905,7/18/2021
13198,7/18/2021
17562,7/18/2021
15334,7/18/2021
15021,7/18/2021
14621,7/18/2021
17238,7/18/2021
15053,7/18/2021
17861,7/18/2021
12700,7/18/2021
16919,7/18/2021
15311,7/18/2021
12921,7/18/2021
17404,7/18/2021
13804,7/18/2021
13418,7/18/2021
13999,7/18/2021
NA,7/18/2021
16422,7/18/2021
17997,7/18/2021
13263,7/18/2021
16722,7/18/2021
17651,7/19/2021
12540,7/19/2021
15288,7/19/2021
13291,7/19/2021
13583,7/19/2021
15719,7/19/2021
16743,7/19/2021
12471,7/19/2021
14527,7/19/2021
15356,7/19/2021
15505,7/19/2021
18013,7/19/2021
15769,7/19/2021
17560,7/19/2021
16156,7/19/2021
NA,7/19/2021
13486,7/19/2021
16842,7/19/2021
15416,7/19/2021
17107,7/19/2021
15675,7/19/2021
12635,7/20/2021
17735,7/20/2021
13102,7/20/2021
17042,7/20/2021
12461,7/20/2021
12681,7/20/2021
12648,7/20/2021
15157,7/20/2021
14680,7/20/2021
17512,7/20/2021
NA,7/20/2021
15920,7/20/2021
14961,7/20/2021
14808,7/22/2021
17841,7/22/2021
16283,7/22/2021
14472,7/22/2021
16880,7/22/2021
18024,7/22/2021
17126,7/22/2021
14163,7/22/2021
17997,7/22/2021
17757,7/22/2021
16877,7/22/2021
16014,7/22/2021
16174,7/23/2021
17444,7/23/2021
12681,7/23/2021
14690,7/23/2021
13003,7/23/2021
12556,7/23/2021
13394,7/23/2021
16332,7/23/2021
14796,7/23/2021
13224,7/23/2021
15265,7/23/2021
13089,7/23/2021
NA,7/23/2021
17589,7/23/2021
16609,7/24/2021
12358,7/24/2021
12474,7/24/2021
13590,7/24/2021
16145,7/24/2021
12722,7/24/2021
13069,7/24/2021
16700,7/24/2021
NA,7/24/2021
17405,7/24/2021
13311,7/24/2021
17841,7/24/2021
16409,7/24/2021
15051,7/24/2021
18272,7/24/2021
15544,7/24/2021
16365,7/24/2021
13911,7/25/2021
14409,7/25/2021
15752,7/25/2021
16450,7/25/2021
14498,7/25/2021
14159,7/25/2021
13149,7/25/2021
12766,7/25/2021
13777,7/25/2021
NA,7/25/2021
18225,7/25/2021
13667,7/25/2021
14400,7/25/2021
12405,7/26/2021
14265,7/26/2021
17738,7/26/2021
13577,7/26/2021
17315,7/26/2021
17396,7/26/2021
12653,7/26/2021
14847,7/26/2021
14862,7/26/2021
16657,7/26/2021
13319,7/26/2021
15005,7/26/2021
18283,7/26/2021
12388,7/26/2021
13933,7/26/2021
17706,7/26/2021
14911,7/26/2021
17259,7/26/2021
15306,7/26/2021
17612,7/26/2021
16040,7/26/2021
NA,7/26/2021
14461,7/26/2021
18109,7/26/2021
14891,7/26/2021
17837,7/26/2021
17921,7/26/2021
16794,7/26/2021
17554,7/26/2021
17841,7/27/2021
14907,7/27/2021
18118,7/27/2021
14640,7/27/2021
15737,7/27/2021
17061,7/27/2021
15301,7/27/2021
15004,7/27/2021
NA,7/27/2021
17750,7/27/2021
16813,7/29/2021
16180,7/29/2021
13507,7/29/2021
15716,7/29/2021
16931,7/29/2021
16255,7/29/2021
17571,7/29/2021
14659,7/29/2021
13993,7/29/2021
16054,7/29/2021
14462,7/29/2021
13340,7/29/2021
13654,7/29/2021
12841,7/29/2021
12833,7/29/2021
17389,7/29/2021
16744,7/29/2021
16474,7/29/2021
16422,7/29/2021
14944,7/30/2021
NA,7/30/2021
17593,7/30/2021
16511,7/30/2021
16875,7/30/2021
12744,7/30/2021
16705,7/30/2021
16859,7/30/2021
17841,7/30/2021
14808,7/30/2021
12731,7/30/2021
17213,7/30/2021
12748,7/30/2021
15152,7/30/2021
16746,7/30/2021
13764,7/30/2021
14156,7/31/2021
14911,7/31/2021
12431,7/31/2021
12415,7/31/2021
13081,7/31/2021
15462,7/31/2021
15727,7/31/2021
12569,7/31/2021
12664,7/31/2021
15311,7/31/2021
13991,7/31/2021
NA,7/31/2021
13895,7/31/2021
17287,7/31/2021
18223,7/31/2021
14088,7/31/2021
12560,7/31/2021
18180,8/1/2021
17422,8/1/2021
12521,8/1/2021
13854,8/1/2021
17866,8/1/2021
16271,8/1/2021
15529,8/1/2021
16807,8/1/2021
13136,8/1/2021
12757,8/1/2021
14606,8/1/2021
16353,8/1/2021
16729,8/1/2021
17841,8/1/2021
16774,8/1/2021
17675,8/1/2021
16464,8/1/2021
16186,8/1/2021
12520,8/1/2021
17511,8/1/2021
16149,8/1/2021
14056,8/1/2021
NA,8/1/2021
NA,8/2/2021
15108,8/2/2021
14259,8/2/2021
18143,8/2/2021
17811,8/2/2021
17848,8/2/2021
14298,8/2/2021
16891,8/2/2021
15570,8/2/2021
15311,8/2/2021
16607,8/2/2021
17660,8/2/2021
14085,8/2/2021
12748,8/2/2021
14407,8/2/2021
14866,8/2/2021
14745,8/2/2021
12626,8/2/2021
14410,8/2/2021
16654,8/2/2021
17213,8/2/2021
13804,8/2/2021
15370,8/2/2021
14911,8/2/2021
